timestamp, index, name, utilization.gpu [%], memory.used [MiB]
2026/05/26 19:20:10.308, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:11.313, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:20:12.321, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:20:13.335, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:20:14.341, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:20:15.348, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:20:16.355, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:20:17.363, 0, NVIDIA GeForce GTX 1070, 2 %, 889 MiB
2026/05/26 19:20:18.372, 0, NVIDIA GeForce GTX 1070, 2 %, 889 MiB
2026/05/26 19:20:19.378, 0, NVIDIA GeForce GTX 1070, 2 %, 889 MiB
2026/05/26 19:20:20.390, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:20:21.399, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:20:22.408, 0, NVIDIA GeForce GTX 1070, 2 %, 891 MiB
2026/05/26 19:20:23.413, 0, NVIDIA GeForce GTX 1070, 2 %, 894 MiB
2026/05/26 19:20:24.416, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:20:25.429, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:20:26.438, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:20:27.447, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:20:28.453, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:20:29.461, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:20:30.471, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:20:31.478, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:20:32.484, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:20:33.490, 0, NVIDIA GeForce GTX 1070, 3 %, 893 MiB
2026/05/26 19:20:34.496, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:20:35.507, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:20:36.516, 0, NVIDIA GeForce GTX 1070, 3 %, 892 MiB
2026/05/26 19:20:37.526, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:38.536, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:39.545, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:20:40.554, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:20:41.567, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:20:42.578, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:20:43.588, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:20:44.597, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:45.611, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:46.623, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:47.631, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:48.639, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:49.648, 0, NVIDIA GeForce GTX 1070, 2 %, 891 MiB
2026/05/26 19:20:50.654, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:20:51.664, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:20:52.671, 0, NVIDIA GeForce GTX 1070, 2 %, 897 MiB
2026/05/26 19:20:53.683, 0, NVIDIA GeForce GTX 1070, 2 %, 894 MiB
2026/05/26 19:20:54.694, 0, NVIDIA GeForce GTX 1070, 2 %, 894 MiB
2026/05/26 19:20:55.702, 0, NVIDIA GeForce GTX 1070, 2 %, 898 MiB
2026/05/26 19:20:56.713, 0, NVIDIA GeForce GTX 1070, 2 %, 900 MiB
2026/05/26 19:20:57.723, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:20:58.732, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:20:59.745, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:00.751, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:01.763, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:02.769, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:21:03.777, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:21:04.788, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:05.794, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:21:06.800, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:21:07.813, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:21:08.823, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:21:09.835, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:21:10.848, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:11.857, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:21:12.871, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:21:13.877, 0, NVIDIA GeForce GTX 1070, 2 %, 889 MiB
2026/05/26 19:21:14.887, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:21:15.890, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:16.898, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:21:17.910, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:21:18.917, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:21:19.929, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:21:20.940, 0, NVIDIA GeForce GTX 1070, 2 %, 893 MiB
2026/05/26 19:21:21.950, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:21:22.959, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:23.969, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:21:24.979, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:21:25.990, 0, NVIDIA GeForce GTX 1070, 2 %, 885 MiB
2026/05/26 19:21:26.999, 0, NVIDIA GeForce GTX 1070, 2 %, 881 MiB
2026/05/26 19:21:28.007, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:21:29.020, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:21:30.035, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:21:31.050, 0, NVIDIA GeForce GTX 1070, 2 %, 890 MiB
2026/05/26 19:21:32.064, 0, NVIDIA GeForce GTX 1070, 2 %, 894 MiB
2026/05/26 19:21:33.066, 0, NVIDIA GeForce GTX 1070, 2 %, 892 MiB
2026/05/26 19:21:34.070, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:35.085, 0, NVIDIA GeForce GTX 1070, 2 %, 884 MiB
2026/05/26 19:21:36.099, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:21:37.104, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:21:38.105, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:21:39.109, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:40.123, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:41.136, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:42.139, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:43.152, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:44.163, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:45.178, 0, NVIDIA GeForce GTX 1070, 2 %, 882 MiB
2026/05/26 19:21:46.193, 0, NVIDIA GeForce GTX 1070, 15 %, 3092 MiB
2026/05/26 19:21:47.201, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:48.211, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:49.220, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:50.234, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:51.243, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:52.253, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:53.261, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:54.273, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:55.283, 0, NVIDIA GeForce GTX 1070, 2 %, 3092 MiB
2026/05/26 19:21:56.290, 0, NVIDIA GeForce GTX 1070, 2 %, 3099 MiB
2026/05/26 19:21:57.299, 0, NVIDIA GeForce GTX 1070, 2 %, 3099 MiB
2026/05/26 19:21:58.307, 0, NVIDIA GeForce GTX 1070, 2 %, 3097 MiB
2026/05/26 19:21:59.315, 0, NVIDIA GeForce GTX 1070, 2 %, 3097 MiB
2026/05/26 19:22:00.321, 0, NVIDIA GeForce GTX 1070, 2 %, 3099 MiB
2026/05/26 19:22:01.334, 0, NVIDIA GeForce GTX 1070, 2 %, 3100 MiB
2026/05/26 19:22:02.348, 0, NVIDIA GeForce GTX 1070, 16 %, 3208 MiB
2026/05/26 19:22:03.359, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:22:04.374, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:22:05.383, 0, NVIDIA GeForce GTX 1070, 2 %, 3215 MiB
2026/05/26 19:22:06.395, 0, NVIDIA GeForce GTX 1070, 2 %, 3215 MiB
2026/05/26 19:22:07.405, 0, NVIDIA GeForce GTX 1070, 3 %, 3215 MiB
2026/05/26 19:22:08.413, 0, NVIDIA GeForce GTX 1070, 2 %, 3213 MiB
2026/05/26 19:22:09.425, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:10.437, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:11.448, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:12.457, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:13.465, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:22:14.477, 0, NVIDIA GeForce GTX 1070, 2 %, 3222 MiB
2026/05/26 19:22:15.486, 0, NVIDIA GeForce GTX 1070, 2 %, 3222 MiB
2026/05/26 19:22:16.494, 0, NVIDIA GeForce GTX 1070, 2 %, 3225 MiB
2026/05/26 19:22:17.503, 0, NVIDIA GeForce GTX 1070, 2 %, 3225 MiB
2026/05/26 19:22:18.511, 0, NVIDIA GeForce GTX 1070, 2 %, 3221 MiB
2026/05/26 19:22:19.522, 0, NVIDIA GeForce GTX 1070, 2 %, 3221 MiB
2026/05/26 19:22:20.528, 0, NVIDIA GeForce GTX 1070, 2 %, 3223 MiB
2026/05/26 19:22:21.539, 0, NVIDIA GeForce GTX 1070, 2 %, 3223 MiB
2026/05/26 19:22:22.545, 0, NVIDIA GeForce GTX 1070, 2 %, 3217 MiB
2026/05/26 19:22:23.551, 0, NVIDIA GeForce GTX 1070, 2 %, 3218 MiB
2026/05/26 19:22:24.562, 0, NVIDIA GeForce GTX 1070, 2 %, 3217 MiB
2026/05/26 19:22:25.569, 0, NVIDIA GeForce GTX 1070, 2 %, 3217 MiB
2026/05/26 19:22:26.573, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:27.582, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:28.589, 0, NVIDIA GeForce GTX 1070, 2 %, 3216 MiB
2026/05/26 19:22:29.598, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:22:30.610, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:22:31.617, 0, NVIDIA GeForce GTX 1070, 2 %, 3222 MiB
2026/05/26 19:22:32.625, 0, NVIDIA GeForce GTX 1070, 2 %, 3222 MiB
2026/05/26 19:22:33.630, 0, NVIDIA GeForce GTX 1070, 3 %, 3223 MiB
2026/05/26 19:22:34.639, 0, NVIDIA GeForce GTX 1070, 3 %, 3219 MiB
2026/05/26 19:22:35.645, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:22:36.648, 0, NVIDIA GeForce GTX 1070, 3 %, 3221 MiB
2026/05/26 19:22:37.658, 0, NVIDIA GeForce GTX 1070, 3 %, 3217 MiB
2026/05/26 19:22:38.665, 0, NVIDIA GeForce GTX 1070, 2 %, 3217 MiB
2026/05/26 19:22:39.671, 0, NVIDIA GeForce GTX 1070, 2 %, 3217 MiB
2026/05/26 19:22:40.678, 0, NVIDIA GeForce GTX 1070, 2 %, 3213 MiB
2026/05/26 19:22:41.689, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:42.693, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:22:43.702, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:22:44.712, 0, NVIDIA GeForce GTX 1070, 2 %, 3214 MiB
2026/05/26 19:22:45.724, 0, NVIDIA GeForce GTX 1070, 2 %, 3214 MiB
2026/05/26 19:22:46.732, 0, NVIDIA GeForce GTX 1070, 2 %, 3214 MiB
2026/05/26 19:22:47.740, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:48.751, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:49.759, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:50.774, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:51.785, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:52.797, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:53.805, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:54.817, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:55.819, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:56.832, 0, NVIDIA GeForce GTX 1070, 2 %, 3212 MiB
2026/05/26 19:22:57.844, 0, NVIDIA GeForce GTX 1070, 1 %, 3218 MiB
2026/05/26 19:22:58.855, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:22:59.865, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:23:00.873, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:23:01.889, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:23:02.899, 0, NVIDIA GeForce GTX 1070, 2 %, 3218 MiB
2026/05/26 19:23:03.908, 0, NVIDIA GeForce GTX 1070, 3 %, 3219 MiB
2026/05/26 19:23:04.915, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:23:05.924, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:23:06.935, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:23:07.943, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:23:08.952, 0, NVIDIA GeForce GTX 1070, 2 %, 3222 MiB
2026/05/26 19:23:09.954, 0, NVIDIA GeForce GTX 1070, 1 %, 3222 MiB
2026/05/26 19:23:10.955, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:23:11.967, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:23:12.971, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:13.975, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:14.979, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:15.980, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:16.996, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:18.011, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:19.014, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:20.018, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:21.024, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:22.038, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:23.043, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:24.055, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:25.061, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:26.071, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:27.075, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:28.081, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:29.086, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:30.101, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:31.105, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:32.108, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:33.123, 0, NVIDIA GeForce GTX 1070, 0 %, 3223 MiB
2026/05/26 19:23:34.127, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:35.140, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:36.141, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:37.144, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:38.145, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:39.148, 0, NVIDIA GeForce GTX 1070, 1 %, 3221 MiB
2026/05/26 19:23:40.151, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:23:41.152, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:42.161, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:43.164, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:44.166, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:45.167, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:46.170, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:47.173, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:48.189, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:49.190, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:50.191, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:51.191, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:52.207, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:53.210, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:54.212, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:55.215, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:56.227, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:57.231, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:58.235, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:23:59.238, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:24:00.239, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:24:01.243, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:24:02.259, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:24:03.262, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:04.275, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:05.290, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:06.304, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:07.305, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:08.316, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:09.321, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:10.321, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:11.324, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:12.329, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:13.330, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:14.335, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:15.350, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:16.353, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:17.368, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:18.368, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:19.373, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:20.376, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:21.384, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:22.387, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:23.403, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:24.405, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:25.415, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:26.418, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:27.419, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:28.434, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:29.436, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:30.439, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:31.441, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:32.456, 0, NVIDIA GeForce GTX 1070, 0 %, 3217 MiB
2026/05/26 19:24:33.471, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:34.486, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:35.500, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:36.514, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:37.529, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:38.543, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:39.545, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:40.547, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:41.551, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:42.554, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:43.556, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:44.561, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:45.562, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:46.572, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:47.576, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:48.578, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:49.592, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:50.593, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:51.608, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:52.609, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:53.622, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:54.625, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:55.626, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:56.640, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:57.643, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:58.644, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:24:59.660, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:00.674, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:01.675, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:02.677, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:03.690, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:04.702, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
